Loading files... 
  Starting freebase_mtr100_mte100-train.txt
  Finished freebase_mtr100_mte100-train.txt, still running: 0
Loaded 483142 facts in 1.57 s using -213 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?a  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?f  ?f  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.466608846	0.294471812	0.472344162	538	1827	1139	?a	0.0	0.0	0.0
?a  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?f  ?f  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.652211622	0.262661544	0.418941504	752	2863	1795	?a	0.0	0.0	0.0
?a  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?f  ?f  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.210754553	0.260729614	0.416809605	243	932	583	?a	0.0	0.0	0.0
?a  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?f  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.651344319	0.263047285	0.423814898	751	2855	1772	?a	0.0	0.0	0.0
?f  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?a  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.638334779	0.25979527	0.410943607	736	2833	1791	?a	0.0	0.0	0.0
?a  /location/location/contains  ?f  ?f  /location/location/events  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.013876843	0.038554217	0.25	16	415	64	?a	0.0	0.0	0.0
?f  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?a  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.255854293	0.246449457	0.39021164	295	1197	756	?a	0.0	0.0	0.0
?f  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?a  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.25498699	0.26367713	0.389920424	294	1115	754	?a	0.0	0.0	0.0
?f  /military/military_combatant/force_deployments./military/force_strength/combatant  ?a  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.122289679	0.28313253	0.465346535	141	498	303	?a	0.0	0.0	0.0
?f  /dataworld/gardening_hint/split_to  ?a  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.026019081	0.612244898	0.810810811	30	49	37	?a	0.0	0.0	0.0
?f  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?a  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.533391154	0.265429435	0.387035872	615	2317	1589	?a	0.0	0.0	0.0
?a  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?f  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.263660017	0.279155188	0.413605442	304	1089	735	?a	0.0	0.0	0.0
?a  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?f  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.255854293	0.240032547	0.377237852	295	1229	782	?a	0.0	0.0	0.0
?a  /military/military_combatant/force_deployments./military/force_strength/combatant  ?f  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.121422376	0.276134122	0.466666667	140	507	300	?a	0.0	0.0	0.0
?a  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?f  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.528187337	0.270666667	0.380149813	609	2250	1602	?a	0.0	0.0	0.0
?a  /dataworld/gardening_hint/split_to  ?f  ?b  /olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.026019081	0.169491525	0.483870968	30	177	62	?a	0.0	0.0	0.0
?a  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?f  ?f  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.256721596	0.281101614	0.427128427	296	1053	693	?a	0.0	0.0	0.0
?a  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?f  ?f  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.239375542	0.29022082	0.416289593	276	951	663	?a	0.0	0.0	0.0
?a  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?f  ?f  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.136166522	0.301923077	0.438547486	157	520	358	?a	0.0	0.0	0.0
?a  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?f  ?f  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.259323504	0.271324864	0.408469945	299	1102	732	?a	0.0	0.0	0.0
?a  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?f  ?f  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.248915872	0.236019737	0.37962963	287	1216	756	?a	0.0	0.0	0.0
?a  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?f  ?f  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.163052905	0.282706767	0.426303855	188	665	441	?a	0.0	0.0	0.0
?a  /military/military_combatant/force_deployments./military/force_strength/combatant  ?f  ?f  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.129228101	0.292730845	0.490131579	149	509	304	?a	0.0	0.0	0.0
?a  /military/military_combatant/force_deployments./military/force_strength/combatant  ?f  ?f  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.068516912	0.269624573	0.484662577	79	293	163	?a	0.0	0.0	0.0
?a  /military/military_combatant/force_deployments./military/force_strength/combatant  ?f  ?f  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.102341717	0.281622912	0.472	118	419	250	?a	0.0	0.0	0.0
?f  /olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/olympics  ?b  ?a  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/athlete  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.014744146	0.944444444	0.944444444	17	18	18	?a	0.0	0.0	0.0
?a  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport  ?f  ?f  /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.933217693	0.197394973	0.271169355	1076	5451	3968	?a	0.0	0.0	0.0
?f  /olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/olympics  ?b  ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medalist  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.010407632	0.923076923	0.923076923	12	13	13	?a	0.0	0.0	0.0
?f  /olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/olympics  ?b  ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medalist  ?f   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.010407632	1	1	12	12	12	?a	0.0	0.0	0.0
?a  /dataworld/gardening_hint/split_to  ?f  ?f  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.030355594	0.179487179	0.53030303	35	195	66	?a	0.0	0.0	0.0
?a  /dataworld/gardening_hint/split_to  ?f  ?f  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.025151778	0.172619048	0.453125	29	168	64	?a	0.0	0.0	0.0
?a  /dataworld/gardening_hint/split_to  ?f  ?f  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.013876843	0.128	0.333333333	16	125	48	?a	0.0	0.0	0.0
?a  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?f  ?f  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.530789245	0.2699603	0.382261087	612	2267	1601	?a	0.0	0.0	0.0
?a  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport  ?f  ?f  /olympics/olympic_sport/olympic_games_contested  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.973113617	0.176832151	0.252418448	1122	6345	4445	?a	0.0	0.0	0.0
?a  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?f  ?f  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.495229835	0.305347594	0.419544453	571	1870	1361	?a	0.0	0.0	0.0
?a  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?f  ?f  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.301821336	0.295415959	0.400921659	348	1178	868	?a	0.0	0.0	0.0
?e  /olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/country  ?a  ?e  /olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.921075455	0.207421875	0.213253012	1062	5120	4980	?a	0.0	0.0	0.0
?e  /location/location/containedby  ?a  ?e  /location/location/events  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.015611448	0.04368932	0.268656716	18	412	67	?a	0.0	0.0	0.0
?e  /base/biblioness/bibs_location/country  ?a  ?e  /location/location/events  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.015611448	0.315789474	0.321428571	18	57	56	?a	0.0	0.0	0.0
?e  /olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/country  ?a  ?e  /olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.014744146	0.944444444	0.944444444	17	18	18	?a	0.0	0.0	0.0
?e  /olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/olympics  ?b  ?e  /olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/country  ?a   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.011274935	0.866666667	0.866666667	13	15	15	?a	0.0	0.0	0.0
?e  /olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/olympics  ?b  ?e  /people/person/nationality  ?a   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.021682567	0.892857143	0.925925926	25	28	27	?a	0.0	0.0	0.0
?e  /olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/country  ?a  ?e  /olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.011274935	1	1	13	13	13	?a	0.0	0.0	0.0
?e  /olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/country  ?a  ?e  /olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.011274935	0.928571429	0.928571429	13	14	14	?a	0.0	0.0	0.0
?e  /olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/olympics  ?b  ?e  /people/person/nationality  ?a   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.013876843	0.941176471	0.941176471	16	17	17	?a	0.0	0.0	0.0
?e  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?a  ?e  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.334778838	0.289572393	0.399585921	386	1333	966	?a	0.0	0.0	0.0
?e  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?a  ?e  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.208152645	0.257234727	0.404721754	240	933	593	?a	0.0	0.0	0.0
?e  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?a  ?e  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.141370338	0.309885932	0.423376623	163	526	385	?a	0.0	0.0	0.0
?e  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?a  ?e  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.139635733	0.281961471	0.442307692	161	571	364	?a	0.0	0.0	0.0
?e  /military/military_combatant/force_deployments./military/force_strength/combatant  ?a  ?e  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.068516912	0.285198556	0.470238095	79	277	168	?a	0.0	0.0	0.0
?e  /dataworld/gardening_hint/split_to  ?a  ?e  /olympics/olympic_participating_country/olympics_participated_in  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.01300954	0.625	0.75	15	24	20	?a	0.0	0.0	0.0
?e  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?a  ?e  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.490893322	0.289218191	0.407194245	566	1957	1390	?a	0.0	0.0	0.0
?e  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?a  ?e  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.458803122	0.29002193	0.458803122	529	1824	1153	?a	0.0	0.0	0.0
?e  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?a  ?e  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.247181266	0.297805643	0.412445731	285	957	691	?a	0.0	0.0	0.0
?e  /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country  ?a  ?e  /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.933217693	0.20014881	0.275826711	1076	5376	3901	?a	0.0	0.0	0.0
?e  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?a  ?e  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.237640937	0.260704091	0.412030075	274	1051	665	?a	0.0	0.0	0.0
?e  /military/military_combatant/force_deployments./military/force_strength/combatant  ?a  ?e  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.104943625	0.292978208	0.465384615	121	413	260	?a	0.0	0.0	0.0
?e  /dataworld/gardening_hint/split_to  ?a  ?e  /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.027753686	0.603773585	0.780487805	32	53	41	?a	0.0	0.0	0.0
?e  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?a  ?e  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.640069384	0.258947368	0.40349918	738	2850	1829	?a	0.0	0.0	0.0
?e  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?a  ?e  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.534258456	0.264377682	0.389134555	616	2330	1583	?a	0.0	0.0	0.0
?e  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?a  ?e  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.254119688	0.268069533	0.401920439	293	1093	729	?a	0.0	0.0	0.0
?e  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?a  ?e  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.244579358	0.240614334	0.386831276	282	1172	729	?a	0.0	0.0	0.0
?e  /military/military_combatant/force_deployments./military/force_strength/combatant  ?a  ?e  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.129228101	0.29740519	0.483766234	149	501	308	?a	0.0	0.0	0.0
?e  /dataworld/gardening_hint/split_to  ?a  ?e  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.030355594	0.714285714	1	35	49	35	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/honored_for  ?a  ?a  /award/award_winning_work/awards_won./award/award_honor/award  ?b   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.197796377	0.687914517	0.695085629	1867	2714	2686	?a	0.0	0.0	0.0
?e  /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country  ?a  ?e  /olympics/olympic_sport/olympic_games_contested  ?b   => ?a  /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics  ?b	0.972246314	0.178332803	0.252591257	1121	6286	4438	?a	0.0	0.0	0.0
?b  /award/award_category/nominees./award/award_nomination/nominated_for  ?a  ?b  /award/award_category/winners./award/award_honor/honored_for  ?a   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.196948829	0.831395349	0.833632287	1859	2236	2230	?a	0.0	0.0	0.0
?b  /award/award_category/nominees./award/award_nomination/nominated_for  ?a  ?a  /award/award_winning_work/awards_won./award/award_honor/award  ?b   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.195253735	0.831303563	0.833559475	1843	2217	2211	?a	0.0	0.0	0.0
?a  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?f  ?f  /award/award_nominee/award_nominations./award/award_nomination/award  ?b   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.481195042	0.177685627	0.187275801	4542	25562	24253	?a	0.0	0.0	0.0
?a  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?f  ?f  /award/award_winner/awards_won./award/award_honor/award  ?b   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.259561394	0.17975055	0.188273265	2450	13630	13013	?a	0.0	0.0	0.0
?b  /award/award_category/nominees./award/award_nomination/award_nominee  ?f  ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?f   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.486492213	0.178690949	0.188637391	4592	25698	24343	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?f   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.264222905	0.181685729	0.190498014	2494	13727	13092	?a	0.0	0.0	0.0
?f  /award/award_nominee/award_nominations./award/award_nomination/award  ?b  ?a  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.323869054	0.227438435	0.237068631	3057	13441	12895	?a	0.0	0.0	0.0
?f  /award/award_winner/awards_won./award/award_honor/award  ?b  ?a  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.188897129	0.237132597	0.246816168	1783	7519	7224	?a	0.0	0.0	0.0
?b  /award/award_category/nominees./award/award_nomination/award_nominee  ?f  ?a  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.321644242	0.226465762	0.236393366	3036	13406	12843	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?a  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?f   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.191015997	0.237674664	0.247189471	1803	7586	7294	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/ceremony  ?f  ?f  /award/award_ceremony/awards_presented./award/award_honor/honored_for  ?a   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.177137409	0.156642308	0.16468039	1672	10674	10153	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/ceremony  ?f  ?a  /award/award_winning_work/awards_won./award/award_honor/ceremony  ?f   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.179468164	0.156071494	0.164083688	1694	10854	10324	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?f  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?a   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.269731963	0.184399218	0.193230115	2546	13807	13176	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?f  /award/award_winner/awards_won./award/award_honor/honored_for  ?a   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.195783452	0.241158815	0.251360174	1848	7663	7352	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?f  /film/director/film  ?a   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.053925204	0.156422864	0.182633656	509	3254	2787	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?f  /film/writer/film  ?a   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.042271427	0.173327541	0.203571429	399	2302	1960	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?f  /film/producer/film  ?a   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.042271427	0.131120605	0.15770751	399	3043	2530	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?f  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?a   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.015043967	0.126899017	0.167058824	142	1119	850	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?f  /film/film_crewmember/films_crewed./film/film_crew_gig/film  ?a   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.012183494	0.195578231	0.252747253	115	588	455	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?a  /film/film/directed_by  ?f   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.051594449	0.154309252	0.181243022	487	3156	2687	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?a  /film/film/written_by  ?f   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.042695201	0.169256615	0.2013993	403	2381	2001	?a	0.0	0.0	0.0
?b  /award/award_category/winners./award/award_honor/award_winner  ?f  ?a  /film/film/produced_by  ?f   => ?a  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?b	0.041317936	0.125401929	0.151928321	390	3110	2567	?a	0.0	0.0	0.0
