Loading files... 
  Starting freebase_mtr100_mte100-train.txt
  Finished freebase_mtr100_mte100-train.txt, still running: 0
Loaded 483142 facts in 3.69 s using -213 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?f  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a  ?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.019562716	0.156373193	0.169636493	238	1522	1403	?b	0.0	0.0	0.0
?f  /award/award_winning_work/awards_won./award/award_honor/award  ?a  ?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.011343087	0.135029354	0.146341463	138	1022	943	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/nominated_for  ?f  ?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.019316127	0.154402102	0.167617689	235	1522	1402	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/honored_for  ?f  ?b  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?f   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.011014302	0.141499472	0.153669725	134	947	872	?b	0.0	0.0	0.0
?f  /award/award_nominee/award_nominations./award/award_nomination/award  ?a  ?b  /people/person/sibling_s./people/sibling_relationship/sibling  ?f   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.010274536	0.284738041	0.334224599	125	439	374	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/honored_for  ?f  ?f  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.150747986	0.109807209	0.115114236	1834	16702	15932	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/honored_for  ?f  ?f  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.133486766	0.148990826	0.156953706	1624	10900	10347	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/honored_for  ?f  ?f  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.024741082	0.125941423	0.137820513	301	2390	2184	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/honored_for  ?f  ?f  /film/film/directed_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.021206641	0.170184697	0.172344689	258	1516	1497	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/honored_for  ?f  ?f  /film/film/written_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.018083183	0.169100692	0.171206226	220	1301	1285	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/honored_for  ?f  ?f  /film/film/produced_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.018000986	0.121262458	0.125862069	219	1806	1740	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/honored_for  ?f  ?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.011096498	0.143160127	0.155529954	135	943	868	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award  ?a  ?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.422817689	0.123395783	0.130535184	5144	41687	39407	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /award/award_winner/awards_won./award/award_honor/award  ?a   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.25974026	0.139717911	0.146819681	3160	22617	21523	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?e  ?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.424132829	0.122159091	0.129177619	5160	42240	39945	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/award_winner  ?e  ?e  /award/award_nominee/award_nominations./award/award_nomination/award_nominee  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.2610554	0.139334913	0.14658236	3176	22794	21667	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a  ?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.347772481	0.116194766	0.121881662	4231	36413	34714	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b  ?e  /award/award_winning_work/awards_won./award/award_honor/award  ?a   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.155844156	0.110637801	0.11590659	1896	17137	16358	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/nominated_for  ?e  ?e  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.351060332	0.117377085	0.123147454	4271	36387	34682	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a  ?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.241163899	0.132448537	0.139587992	2934	22152	21019	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award  ?a  ?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.135870459	0.147826865	0.155958109	1653	11182	10599	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/nominated_for  ?e  ?e  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.242396844	0.13287375	0.14004844	2949	22194	21057	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award  ?a  ?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.248643761	0.144123112	0.153226623	3025	20989	19742	?b	0.0	0.0	0.0
?e  /award/award_winner/awards_won./award/award_honor/award  ?a  ?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.168091402	0.174771387	0.185453886	2045	11701	11027	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?e  ?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.247739602	0.142647546	0.151754695	3014	21129	19861	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/award_winner  ?e  ?e  /award/award_winner/awards_won./award/award_honor/award_winner  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.167516028	0.173890785	0.184451082	2038	11720	11049	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/award_winner  ?f  ?f  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.032138747	0.114027413	0.124800511	391	3429	3133	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/award_winner  ?f  ?f  /influence/influence_node/influenced  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.01660365	0.131424854	0.164227642	202	1537	1230	?b	0.0	0.0	0.0
?a  /award/award_category/winners./award/award_honor/award_winner  ?f  ?f  /influence/influence_node/influenced_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.012987013	0.075998076	0.133333333	158	2079	1185	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award  ?a  ?e  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.070113431	0.119050942	0.131150062	853	7165	6504	?b	0.0	0.0	0.0
?e  /award/award_winner/awards_won./award/award_honor/award  ?a  ?e  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.030577018	0.113414634	0.125210367	372	3280	2971	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?e  ?e  /base/popstra/celebrity/friendship./base/popstra/friendship/participant  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.070606609	0.117719611	0.129954614	859	7297	6610	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a  ?e  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.045618938	0.127468994	0.141401274	555	4354	3925	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award  ?a  ?e  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.028604307	0.138204925	0.150976139	348	2518	2305	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/nominated_for  ?e  ?e  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.044714779	0.123049084	0.135424446	544	4421	4017	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a  ?e  /film/film/directed_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.060743054	0.206713287	0.211930026	739	3575	3487	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award  ?a  ?e  /film/film/directed_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.019973697	0.161892072	0.163857047	243	1501	1483	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/nominated_for  ?e  ?e  /film/film/directed_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.060249877	0.203667685	0.208120386	733	3599	3522	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a  ?e  /film/film/produced_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.054331744	0.140458989	0.14672586	661	4706	4505	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award  ?a  ?e  /film/film/produced_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.017672201	0.116216216	0.120246085	215	1850	1788	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/nominated_for  ?e  ?e  /film/film/produced_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.055811277	0.142079933	0.148220912	679	4779	4581	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award  ?a  ?e  /influence/influence_node/influenced_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.027289167	0.090735174	0.147228381	332	3659	2255	?b	0.0	0.0	0.0
?e  /award/award_winner/awards_won./award/award_honor/award  ?a  ?e  /influence/influence_node/influenced_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.01282262	0.075949367	0.131868132	156	2054	1183	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?e  ?e  /influence/influence_node/influenced_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.02720697	0.093186937	0.149977345	331	3552	2207	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award  ?a  ?e  /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.01569949	0.146024465	0.170688114	191	1308	1119	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?e  ?e  /celebrities/celebrity/celebrity_friends./celebrities/friendship/friend  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.015617294	0.143939394	0.170250896	190	1320	1116	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/nominated_for  ?f  ?f  /film/film/written_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.05663324	0.204998512	0.20828295	689	3361	3308	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/nominated_for  ?f  ?f  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.018494164	0.151006711	0.164113786	225	1490	1371	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/nominated_for  ?f  ?f  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.012000658	0.143418468	0.161325967	146	1018	905	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/nominated_for  ?f  ?f  /film/film/story_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.010110143	0.087357955	0.119883041	123	1408	1026	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a  ?e  /film/film/story_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.010192339	0.086230876	0.118660287	124	1438	1045	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award  ?a  ?e  /people/person/sibling_s./people/sibling_relationship/sibling  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.010356732	0.295774648	0.353932584	126	426	356	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?e  ?e  /people/person/sibling_s./people/sibling_relationship/sibling  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.010438928	0.290617849	0.342318059	127	437	371	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a  ?e  /film/film/written_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.05663324	0.204998512	0.208598244	689	3361	3303	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award  ?a  ?e  /film/film/written_by  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.016521453	0.15158371	0.153669725	201	1326	1308	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a  ?e  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.012493835	0.145873321	0.163793103	152	1042	928	?b	0.0	0.0	0.0
?e  /award/award_winning_work/awards_won./award/award_honor/award  ?a  ?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.011096498	0.132874016	0.143923241	135	1016	938	?b	0.0	0.0	0.0
?e  /award/award_nominated_work/award_nominations./award/award_nomination/award  ?a  ?e  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.018247575	0.147704591	0.160753077	222	1503	1381	?b	0.0	0.0	0.0
?e  /award/award_winner/awards_won./award/award_honor/award  ?a  ?e  /influence/influence_node/influenced  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.016521453	0.123997532	0.154141104	201	1621	1304	?b	0.0	0.0	0.0
?e  /award/award_nominee/award_nominations./award/award_nomination/award  ?a  ?e  /influence/influence_node/influenced  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.030494822	0.154390345	0.188804071	371	2403	1965	?b	0.0	0.0	0.0
?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?e  ?e  /influence/influence_node/influenced  ?b   => ?a  /award/award_category/nominees./award/award_nomination/award_nominee  ?b	0.029919448	0.150103093	0.184771574	364	2425	1970	?b	0.0	0.0	0.0
?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?f  ?b  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.604979446	0.231942669	0.231942669	7800	33629	33629	?a	0.0	0.0	0.0
?a  /film/film/country  ?f  ?b  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.063910649	0.095970184	0.132326963	824	8586	6227	?a	0.0	0.0	0.0
?f  /film/film_location/featured_in_films  ?a  ?b  /location/location/contains  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.023346002	0.18220339	0.250415973	301	1652	1202	?a	0.0	0.0	0.0
?a  /film/film/featured_film_locations  ?f  ?b  /location/location/contains  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.022958194	0.180487805	0.249578415	296	1640	1186	?a	0.0	0.0	0.0
?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?f  ?b  /location/country/capital  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.017218646	0.742474916	0.742474916	222	299	299	?a	0.0	0.0	0.0
?a  /film/film/country  ?f  ?b  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.131001319	0.07237124	0.103772426	1689	23338	16276	?a	0.0	0.0	0.0
?a  /film/film/runtime./film/film_cut/film_release_region  ?f  ?b  /location/statistical_region/places_imported_from./location/imports_and_exports/imported_from  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.013107888	0.114809783	0.149161518	169	1472	1133	?a	0.0	0.0	0.0
?a  /film/film/runtime./film/film_cut/film_release_region  ?f  ?b  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.014969363	0.103707684	0.135248774	193	1861	1427	?a	0.0	0.0	0.0
?a  /film/film/distributors./film/film_film_distributor_relationship/region  ?f  ?b  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.012564958	0.152542373	0.182638106	162	1062	887	?a	0.0	0.0	0.0
?a  /film/film/estimated_budget./measurement_unit/dated_money_value/currency  ?f  ?b  /location/country/currency_used  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.065849686	0.086429808	0.12224622	849	9823	6945	?a	0.0	0.0	0.0
?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?f  ?b  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.497169006	0.144960311	0.144960311	6410	44219	44219	?a	0.0	0.0	0.0
?a  /film/film/country  ?f  ?b  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.290390134	0.086887909	0.12371134	3744	43090	30264	?a	0.0	0.0	0.0
?a  /film/film/distributors./film/film_film_distributor_relationship/region  ?f  ?b  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.030791903	0.137943016	0.168720782	397	2878	2353	?a	0.0	0.0	0.0
?a  /film/film/runtime./film/film_cut/film_release_region  ?f  ?b  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.026913829	0.124910007	0.163524976	347	2778	2122	?a	0.0	0.0	0.0
?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?f  ?b  /military/military_combatant/force_deployments./military/force_strength/combatant  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.112231443	0.160225889	0.160225889	1447	9031	9031	?a	0.0	0.0	0.0
?a  /film/film/country  ?f  ?b  /military/military_combatant/force_deployments./military/force_strength/combatant  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.04599395	0.069921	0.1	593	8481	5930	?a	0.0	0.0	0.0
?b  /dataworld/gardening_hint/split_to  ?f  ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.092220585	0.399395364	0.399395364	1189	2977	2977	?a	0.0	0.0	0.0
?b  /dataworld/gardening_hint/split_to  ?f  ?a  /film/film/country  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.06499651	0.327856025	0.458424508	838	2556	1828	?a	0.0	0.0	0.0
?a  /film/film/country  ?f  ?f  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.30760878	0.082847653	0.118127122	3966	47871	33574	?a	0.0	0.0	0.0
?a  /film/film/country  ?f  ?f  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.168230823	0.092152781	0.132272228	2169	23537	16398	?a	0.0	0.0	0.0
?f  /dataworld/gardening_hint/split_to  ?b  ?a  /film/film/country  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.065306756	0.622781065	0.894792774	842	1352	941	?a	0.0	0.0	0.0
?a  /film/film/country  ?f  ?f  /location/location/adjoin_s./location/adjoining_relationship/adjoins  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.05444815	0.078558639	0.108333333	702	8936	6480	?a	0.0	0.0	0.0
?a  /film/film/country  ?f  ?f  /military/military_combatant/force_deployments./military/force_strength/combatant  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.04599395	0.072405372	0.103653207	593	8190	5721	?a	0.0	0.0	0.0
?a  /film/film/language  ?f  ?f  /language/human_language/main_country  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.084619561	0.109946589	0.157909972	1091	9923	6909	?a	0.0	0.0	0.0
?f  /base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location  ?b  ?a  /film/film/distributors./film/film_film_distributor_relationship/distributor  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.011401536	0.641921397	0.880239521	147	229	167	?a	0.0	0.0	0.0
?a  /film/film/distributors./film/film_film_distributor_relationship/distributor  ?f  ?f  /organization/organization/headquarters./location/mailing_address/country  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.010625921	0.617117117	0.901315789	137	222	152	?a	0.0	0.0	0.0
?a  /media_common/netflix_title/netflix_genres  ?f  ?f  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.024431862	0.075017861	0.10475557	315	4199	3007	?a	0.0	0.0	0.0
?a  /film/film/starring./film/performance/actor  ?f  ?f  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.09353913	0.303167421	0.435536295	1206	3978	2769	?a	0.0	0.0	0.0
?a  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?f  ?f  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.065074071	0.307776963	0.496156121	839	2726	1691	?a	0.0	0.0	0.0
?a  /film/film/produced_by  ?f  ?f  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.031567517	0.456278027	0.65329053	407	892	623	?a	0.0	0.0	0.0
?a  /film/film/music  ?f  ?f  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.024897231	0.366857143	0.521103896	321	875	616	?a	0.0	0.0	0.0
?a  /film/film/written_by  ?f  ?f  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.021251842	0.413897281	0.599562363	274	662	457	?a	0.0	0.0	0.0
?a  /film/film/directed_by  ?f  ?f  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.024354301	0.412073491	0.62055336	314	762	506	?a	0.0	0.0	0.0
?f  /base/biblioness/bibs_location/country  ?b  ?a  /film/film/featured_film_locations  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.015900101	0.452538631	0.61746988	205	453	332	?a	0.0	0.0	0.0
?a  /film/film/featured_film_locations  ?f  ?f  /location/location/containedby  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.014503994	0.114794352	0.15570358	187	1629	1201	?a	0.0	0.0	0.0
?a  /film/film/featured_film_locations  ?f  ?f  /location/administrative_division/country  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.014503994	0.551622419	0.782426778	187	339	239	?a	0.0	0.0	0.0
?a  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?f  ?f  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.038160242	0.315789474	0.514106583	492	1558	957	?a	0.0	0.0	0.0
?a  /film/film/executive_produced_by  ?f  ?f  /people/person/nationality  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.018769875	0.497942387	0.701449275	242	486	345	?a	0.0	0.0	0.0
?f  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b  ?a  /film/film/sequel  ?f   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.035212906	0.292903226	0.339312407	454	1550	1338	?a	0.0	0.0	0.0
?a  /film/film/distributors./film/film_film_distributor_relationship/region  ?f  ?f  /military/military_combatant/military_conflicts./military/military_combatant_group/combatants  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.04653688	0.159404888	0.195822454	600	3764	3064	?a	0.0	0.0	0.0
?a  /film/film/distributors./film/film_film_distributor_relationship/region  ?f  ?f  /location/statistical_region/places_exported_to./location/imports_and_exports/exported_to  ?b   => ?a  /film/film/release_date_s./film/film_regional_release_date/film_release_region  ?b	0.010082991	0.25	0.292134831	130	520	445	?a	0.0	0.0	0.0
